season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,days_since_2011
SUMMER,2012,MAR,NO HOLIDAY,FRI,WORKING DAY,MISTY,20.278349,69.41669999999999,7.7921000000000005,8362,447
SUMMER,2012,MAR,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,15.617499999999996,88.5417,12.916461,3372,448
SUMMER,2012,MAR,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,12.5625,88.0833,14.791924999999999,4996,449
SUMMER,2012,MAR,NO HOLIDAY,MON,WORKING DAY,GOOD,12.954151,47.7917,25.917007,5558,450
SUMMER,2012,MAR,NO HOLIDAY,TUE,WORKING DAY,GOOD,7.196650999999999,28.999999999999996,12.541864,5102,451
SUMMER,2012,MAR,NO HOLIDAY,WED,WORKING DAY,GOOD,14.755849000000001,48.125,19.541957,5698,452
SUMMER,2012,MAR,NO HOLIDAY,THU,WORKING DAY,GOOD,15.225849,43.9167,21.41655,6133,453
SUMMER,2012,MAR,NO HOLIDAY,FRI,WORKING DAY,MISTY,9.39,58.0833,9.250489,5459,454
SUMMER,2012,MAR,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,11.935849000000001,73.83330000000001,16.791338999999997,6235,455
SUMMER,2012,APR,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,12.014151000000002,67.625,11.541889,6041,456
SUMMER,2012,APR,NO HOLIDAY,MON,WORKING DAY,GOOD,12.393911,50.4348,20.913313,5936,457
SUMMER,2012,APR,NO HOLIDAY,TUE,WORKING DAY,GOOD,13.933349,39.6667,6.708911,6772,458
SUMMER,2012,APR,NO HOLIDAY,WED,WORKING DAY,GOOD,17.458349000000002,46.958299999999994,12.125325,6436,459
SUMMER,2012,APR,NO HOLIDAY,THU,WORKING DAY,GOOD,12.445,37.416700000000006,14.708443,6457,460
SUMMER,2012,APR,NO HOLIDAY,FRI,WORKING DAY,GOOD,10.956651,37.7083,20.125996,6460,461
SUMMER,2012,APR,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,12.5625,25.4167,18.416356999999998,6857,462
SUMMER,2012,APR,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,15.5,27.5833,15.583931999999999,5169,463
SUMMER,2012,APR,NO HOLIDAY,MON,WORKING DAY,GOOD,14.990849,31.75,23.999132,5585,464
SUMMER,2012,APR,NO HOLIDAY,TUE,WORKING DAY,GOOD,12.993348999999998,43.5,16.708125000000003,5918,465
SUMMER,2012,APR,NO HOLIDAY,WED,WORKING DAY,GOOD,8.388712000000002,46.9565,19.783358,4862,466
SUMMER,2012,APR,NO HOLIDAY,THU,WORKING DAY,GOOD,10.682500000000001,46.625,19.458743,5409,467
SUMMER,2012,APR,NO HOLIDAY,FRI,WORKING DAY,GOOD,12.7975,40.8333,10.416557,6398,468
SUMMER,2012,APR,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,15.265,50.29169999999999,12.791439,7460,469
SUMMER,2012,APR,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,20.513348999999998,50.79169999999999,15.083643,7132,470
SUMMER,2012,APR,HOLIDAY,MON,NO WORKING DAY,GOOD,23.215849,56.166700000000006,19.083543,6370,471
SUMMER,2012,APR,NO HOLIDAY,TUE,WORKING DAY,GOOD,20.591651,39.0417,18.333143,6691,472
SUMMER,2012,APR,NO HOLIDAY,WED,WORKING DAY,MISTY,13.776651000000001,56.9167,11.250104,4367,473
SUMMER,2012,APR,NO HOLIDAY,THU,WORKING DAY,GOOD,15.421651,61.25000000000001,4.417256399999999,6565,474
SUMMER,2012,APR,NO HOLIDAY,FRI,WORKING DAY,GOOD,16.753349,69.4583,10.041357,7290,475
SUMMER,2012,APR,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,18.79,68.2917,19.000328999999997,6624,476
SUMMER,2012,APR,NO HOLIDAY,SUN,NO WORKING DAY,RAIN/SNOW/STORM,10.643349,83.54169999999999,23.084582,1027,477
SUMMER,2012,APR,NO HOLIDAY,MON,WORKING DAY,MISTY,7.1183489999999985,76.66669999999999,20.334232,3214,478
SUMMER,2012,APR,NO HOLIDAY,TUE,WORKING DAY,GOOD,11.426651,45.4167,16.708661,5633,479
SUMMER,2012,APR,NO HOLIDAY,WED,WORKING DAY,GOOD,14.403348999999999,42.7917,7.959064,6196,480
SUMMER,2012,APR,NO HOLIDAY,THU,WORKING DAY,MISTY,15.421651,75.66669999999999,11.833875,5026,481
SUMMER,2012,APR,NO HOLIDAY,FRI,WORKING DAY,GOOD,13.502500000000001,40.0833,23.291411,6233,482
SUMMER,2012,APR,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,9.703349,48.9583,8.708325,4220,483
SUMMER,2012,APR,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,13.541650999999998,58.7083,7.8328359999999995,6304,484
SUMMER,2012,APR,NO HOLIDAY,MON,WORKING DAY,MISTY,13.815849,56.99999999999999,11.499746,5572,485
SUMMER,2012,MAY,NO HOLIDAY,TUE,WORKING DAY,MISTY,20.826651000000002,65.95830000000001,10.458432,5740,486
SUMMER,2012,MAY,NO HOLIDAY,WED,WORKING DAY,GOOD,18.515849,79.7083,9.249885999999998,6169,487
SUMMER,2012,MAY,NO HOLIDAY,THU,WORKING DAY,MISTY,18.320000000000004,76.83330000000001,8.957632,6421,488
SUMMER,2012,MAY,NO HOLIDAY,FRI,WORKING DAY,GOOD,21.492499999999996,73.54169999999999,10.916846,6296,489
SUMMER,2012,MAY,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,21.218349,75.66669999999999,10.250464,6883,490
SUMMER,2012,MAY,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,18.4375,74,10.041893,6359,491
SUMMER,2012,MAY,NO HOLIDAY,MON,WORKING DAY,MISTY,17.2625,66.41669999999999,15.458307000000001,6273,492
SUMMER,2012,MAY,NO HOLIDAY,TUE,WORKING DAY,MISTY,19.338349,68.58330000000001,19.833942999999998,5728,493
SUMMER,2012,MAY,NO HOLIDAY,WED,WORKING DAY,MISTY,19.025,74.4167,14.499604,4717,494
SUMMER,2012,MAY,NO HOLIDAY,THU,WORKING DAY,GOOD,15.774151,55.2083,21.042220999999998,6572,495
SUMMER,2012,MAY,NO HOLIDAY,FRI,WORKING DAY,GOOD,17.066650999999997,36.0417,15.874779,7030,496
SUMMER,2012,MAY,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,18.515849,48.0417,8.249911,7429,497
SUMMER,2012,MAY,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,20.7875,57.62500000000001,15.082839,6118,498
SUMMER,2012,MAY,NO HOLIDAY,MON,WORKING DAY,MISTY,18.946651,78.95830000000001,14.250364,2843,499
SUMMER,2012,MAY,NO HOLIDAY,TUE,WORKING DAY,MISTY,20.748348999999997,79.45830000000001,9.875264,5115,500
SUMMER,2012,MAY,NO HOLIDAY,WED,WORKING DAY,GOOD,21.923348999999998,69.7917,8.208304,7424,501
SUMMER,2012,MAY,NO HOLIDAY,THU,WORKING DAY,GOOD,19.886651,52,15.374825000000001,7384,502
SUMMER,2012,MAY,NO HOLIDAY,FRI,WORKING DAY,GOOD,18.515849,52.33330000000001,9.166739,7639,503
SUMMER,2012,MAY,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,20.2,45.625,5.626325,8294,504
SUMMER,2012,MAY,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,21.179150999999997,53.041700000000006,17.042589,7129,505
SUMMER,2012,MAY,NO HOLIDAY,MON,WORKING DAY,MISTY,20.121651,81.125,15.624668,4359,506
SUMMER,2012,MAY,NO HOLIDAY,TUE,WORKING DAY,MISTY,20.905,76.5833,7.917189,6073,507
SUMMER,2012,MAY,NO HOLIDAY,WED,WORKING DAY,MISTY,21.218349,77.45830000000001,6.834,5260,508
SUMMER,2012,MAY,NO HOLIDAY,THU,WORKING DAY,GOOD,22.785,71.6667,11.584031999999999,6770,509
SUMMER,2012,MAY,NO HOLIDAY,FRI,WORKING DAY,GOOD,23.96,74.70830000000001,9.41685,6734,510
SUMMER,2012,MAY,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,24.5475,73.25,13.332464,6536,511
SUMMER,2012,MAY,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,24.43,69.7083,14.416457,6591,512
SUMMER,2012,MAY,HOLIDAY,MON,NO WORKING DAY,GOOD,25.487500000000004,67.625,13.166907,6043,513
SUMMER,2012,MAY,NO HOLIDAY,TUE,WORKING DAY,GOOD,25.957500000000003,68.45830000000001,19.7918,5743,514
SUMMER,2012,MAY,NO HOLIDAY,WED,WORKING DAY,MISTY,22.863349,67,9.000043,6855,515
SUMMER,2012,MAY,NO HOLIDAY,THU,WORKING DAY,GOOD,23.96,49.2917,13.083693,7338,516
SUMMER,2012,JUN,NO HOLIDAY,FRI,WORKING DAY,MISTY,22.745849000000003,75.5417,15.916720999999999,4127,517
SUMMER,2012,JUN,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,19.416650999999998,54.9167,12.499654,8120,518
SUMMER,2012,JUN,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,20.317500000000003,49.3333,12.333829,7641,519
SUMMER,2012,JUN,NO HOLIDAY,MON,WORKING DAY,GOOD,20.082500000000003,48.7083,19.083811,6998,520
SUMMER,2012,JUN,NO HOLIDAY,TUE,WORKING DAY,MISTY,17.419151,61.3333,14.041525,7001,521
SUMMER,2012,JUN,NO HOLIDAY,WED,WORKING DAY,GOOD,18.045848999999997,61.12499999999999,5.167375,7055,522
SUMMER,2012,JUN,NO HOLIDAY,THU,WORKING DAY,GOOD,20.317500000000003,56.7083,10.542449999999999,7494,523
SUMMER,2012,JUN,NO HOLIDAY,FRI,WORKING DAY,GOOD,22.510849000000004,46.791700000000006,11.750661000000001,7736,524
SUMMER,2012,JUN,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,25.409151,43.7083,9.667229,7498,525
SUMMER,2012,JUN,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,26.153349,53.833299999999994,8.959307,6598,526
SUMMER,2012,JUN,NO HOLIDAY,MON,WORKING DAY,MISTY,25.879151,58.791700000000006,13.916771,6664,527
SUMMER,2012,JUN,NO HOLIDAY,TUE,WORKING DAY,MISTY,22.706651,83.3333,14.374581999999998,4972,528
SUMMER,2012,JUN,NO HOLIDAY,WED,WORKING DAY,GOOD,22.824151,58.2083,22.999693,7421,529
SUMMER,2012,JUN,NO HOLIDAY,THU,WORKING DAY,GOOD,22.471651,56.958299999999994,17.000111,7363,530
SUMMER,2012,JUN,NO HOLIDAY,FRI,WORKING DAY,GOOD,22.040849,58.958299999999994,11.833339,7665,531
SUMMER,2012,JUN,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,21.688349,50.416700000000006,11.166689,7702,532
SUMMER,2012,JUN,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,19.8475,59.875,9.708568,6978,533
SUMMER,2012,JUN,NO HOLIDAY,MON,WORKING DAY,MISTY,18.711651,77.79169999999999,11.707982000000001,5099,534
SUMMER,2012,JUN,NO HOLIDAY,TUE,WORKING DAY,GOOD,24.351650999999997,69,9.917139,6825,535
SUMMER,2012,JUN,NO HOLIDAY,WED,WORKING DAY,GOOD,28.777499999999996,59.2083,7.625404,6211,536
FALL,2012,JUN,NO HOLIDAY,THU,WORKING DAY,GOOD,29.874150999999998,56.7917,7.958729,5905,537
FALL,2012,JUN,NO HOLIDAY,FRI,WORKING DAY,GOOD,28.542499999999997,57.375,12.250414000000001,5823,538
FALL,2012,JUN,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,26.388348999999998,53.4583,12.041307,7458,539
FALL,2012,JUN,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,26.936650999999998,47.9167,9.750174999999999,6891,540
FALL,2012,JUN,NO HOLIDAY,MON,WORKING DAY,GOOD,25.644151,50.416700000000006,20.125661,6779,541
FALL,2012,JUN,NO HOLIDAY,TUE,WORKING DAY,GOOD,21.649151,37.3333,23.292014000000002,7442,542
FALL,2012,JUN,NO HOLIDAY,WED,WORKING DAY,GOOD,24.7825,36,18.208925,7335,543
FALL,2012,JUN,NO HOLIDAY,THU,WORKING DAY,GOOD,27.210849000000003,42.25,11.50055,6879,544
FALL,2012,JUN,NO HOLIDAY,FRI,WORKING DAY,GOOD,31.205849,48.875,11.082939000000001,5463,545
FALL,2012,JUN,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,27.955,60.12499999999999,10.791756999999999,5687,546
FALL,2012,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,30.344151000000004,51.87500000000001,11.291443000000001,5531,547
FALL,2012,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,28.738349,44.7083,13.082889,6227,548
FALL,2012,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,28.699151,49.2083,8.457878999999998,6660,549
FALL,2012,JUL,HOLIDAY,WED,NO WORKING DAY,GOOD,29.090849,53.87499999999999,9.041649999999999,7403,550
FALL,2012,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,30.8925,45.7917,12.999943,6241,551
FALL,2012,JUL,NO HOLIDAY,FRI,WORKING DAY,GOOD,30.931651000000002,45.0833,9.791514,6207,552
FALL,2012,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,32.498349,49.2083,10.958118,4840,553
FALL,2012,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,30.6575,57.375,8.417143,4672,554
FALL,2012,JUL,NO HOLIDAY,MON,WORKING DAY,MISTY,25.409151,68.3333,12.125325,6569,555
FALL,2012,JUL,NO HOLIDAY,TUE,WORKING DAY,MISTY,25.879151,66.75,10.166379000000001,6290,556
FALL,2012,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,25.683349,63.3333,10.166111,7264,557
FALL,2012,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,25.644151,52.9583,9.833924999999999,7446,558
FALL,2012,JUL,NO HOLIDAY,FRI,WORKING DAY,MISTY,26.388348999999998,48.5833,5.41695,7499,559
FALL,2012,JUL,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,25.056651000000002,69.91669999999999,9.626493,6969,560
FALL,2012,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,27.054150999999997,71.7917,11.166689,6031,561
FALL,2012,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,27.876651000000003,64.5,11.000529,6830,562
FALL,2012,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,30.461650999999996,50.583299999999994,7.666743,6786,563
FALL,2012,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,29.286651,57.7083,9.208614,5713,564
FALL,2012,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,28.189999999999998,60.0417,11.083743,6591,565
FALL,2012,JUL,NO HOLIDAY,FRI,WORKING DAY,MISTY,23.294151,84.4167,14.000789000000001,5870,566
FALL,2012,JUL,NO HOLIDAY,SAT,NO WORKING DAY,RAIN/SNOW/STORM,20.004150999999997,86.5417,14.2911,4459,567
FALL,2012,JUL,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,23.3725,76.25,6.2926936,7410,568
FALL,2012,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,26.858348999999997,69.41669999999999,9.291761,6966,569
FALL,2012,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,27.289150999999997,65.5,14.167418,7592,570
FALL,2012,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,26.035849,45,11.0416,8173,571
FALL,2012,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,28.503349,59.66669999999999,19.082470999999998,6861,572
FALL,2012,JUL,NO HOLIDAY,FRI,WORKING DAY,GOOD,28.738349,59.458299999999994,10.250464,6904,573
FALL,2012,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,27.524150999999996,61.3333,10.542449999999999,6685,574
FALL,2012,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,25.918349,62.375,11.416532,6597,575
FALL,2012,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,26.349151,66.875,10.292339,7105,576
FALL,2012,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,25.526651,70.41669999999999,11.083475,7216,577
FALL,2012,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,25.722500000000004,67.75,9.458993,7580,578
FALL,2012,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,27.3675,65.95830000000001,8.666718,7261,579
FALL,2012,AUG,NO HOLIDAY,FRI,WORKING DAY,MISTY,27.994151000000002,64.25,14.458064,7175,580
FALL,2012,AUG,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,29.286651,61.3333,17.249686,6824,581
FALL,2012,AUG,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,28.150849,65.25,19.458206999999998,5464,582
FALL,2012,AUG,NO HOLIDAY,MON,WORKING DAY,MISTY,27.3675,65.4167,8.666718,7013,583
FALL,2012,AUG,NO HOLIDAY,TUE,WORKING DAY,MISTY,26.584151,70.375,7.8328359999999995,7273,584
FALL,2012,AUG,NO HOLIDAY,WED,WORKING DAY,MISTY,27.25,67.29169999999999,7.4169,7534,585
FALL,2012,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,27.524150999999996,62.0417,10.458699999999999,7286,586
FALL,2012,AUG,NO HOLIDAY,FRI,WORKING DAY,MISTY,25.644151,71.58330000000001,16.000471,5786,587
FALL,2012,AUG,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,24.5475,73.2917,13.834093,6299,588
FALL,2012,AUG,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,24.939151000000003,53.041700000000006,8.208304,6544,589
FALL,2012,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,25.879151,54.541700000000006,9.126204,6883,590
FALL,2012,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,26.153349,68.6667,11.333586,6784,591
FALL,2012,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,25.213349,61.9583,11.374657000000001,7347,592
FALL,2012,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,25.800849,51.916700000000006,9.500332,7605,593
FALL,2012,AUG,NO HOLIDAY,FRI,WORKING DAY,GOOD,25.996651,57.0833,15.500718000000001,7148,594
FALL,2012,AUG,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,23.881650999999998,60.3333,11.917089,7865,595
FALL,2012,AUG,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,21.884151,71.1667,5.79215,4549,596
FALL,2012,AUG,NO HOLIDAY,MON,WORKING DAY,MISTY,21.884151,73.4167,8.708593,6530,597
FALL,2012,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,22.510849000000004,67.375,4.8756436,7006,598
FALL,2012,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,23.3725,67.7083,4.708981100000001,7375,599
FALL,2012,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,24.704151000000003,63.5833,5.6679186,7765,600
FALL,2012,AUG,NO HOLIDAY,FRI,WORKING DAY,MISTY,25.0175,61.5,4.8337686,7582,601
FALL,2012,AUG,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,23.098349,71.2917,16.375336,6053,602
FALL,2012,AUG,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,22.706651,84.5833,15.333486,5255,603
FALL,2012,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,25.056651000000002,73.04169999999999,8.625110999999999,6917,604
FALL,2012,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,26.231651,62,12.791975,7040,605
FALL,2012,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,24.195,55.2083,7.541653999999999,7697,606
FALL,2012,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,25.213349,59.0417,5.1668189,7713,607
FALL,2012,AUG,NO HOLIDAY,FRI,WORKING DAY,GOOD,27.915849,58.75,11.291711,7350,608
FALL,2012,SEP,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,27.406651000000004,63.8333,7.5835289999999995,6140,609
FALL,2012,SEP,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,24.743349000000002,81.5,4.2927436,5810,610
FALL,2012,SEP,HOLIDAY,MON,NO WORKING DAY,GOOD,25.252499999999998,79.0833,10.125107,6034,611
FALL,2012,SEP,NO HOLIDAY,TUE,WORKING DAY,GOOD,26.114151,75.5,15.833507000000001,6864,612
FALL,2012,SEP,NO HOLIDAY,WED,WORKING DAY,GOOD,26.623348999999997,74.125,12.583136,7112,613
FALL,2012,SEP,NO HOLIDAY,THU,WORKING DAY,MISTY,24.743349000000002,81.0417,9.542207,6203,614
FALL,2012,SEP,NO HOLIDAY,FRI,WORKING DAY,GOOD,25.056651000000002,73.625,11.500282,7504,615
FALL,2012,SEP,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,22.980849,79.91669999999999,18.833968000000002,5976,616
FALL,2012,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,20.669999999999998,54.75,15.041232,8227,617
FALL,2012,SEP,NO HOLIDAY,MON,WORKING DAY,GOOD,19.416650999999998,50.375,17.333771000000002,7525,618
FALL,2012,SEP,NO HOLIDAY,TUE,WORKING DAY,GOOD,19.142500000000002,52,6.1676314,7767,619
FALL,2012,SEP,NO HOLIDAY,WED,WORKING DAY,GOOD,20.160849,57.7083,8.833682,7870,620
FALL,2012,SEP,NO HOLIDAY,THU,WORKING DAY,GOOD,20.7875,63.708299999999994,5.5422936,7804,621
FALL,2012,SEP,NO HOLIDAY,FRI,WORKING DAY,GOOD,21.766651000000003,67.25,6.9588209999999995,8009,622
FALL,2012,SEP,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,20.591651,50.1667,16.583907,8714,623
FALL,2012,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,19.259999999999998,56.99999999999999,6.042281099999999,7333,624
FALL,2012,SEP,NO HOLIDAY,MON,WORKING DAY,MISTY,19.299151000000002,73.4583,10.166713999999999,6869,625
FALL,2012,SEP,NO HOLIDAY,TUE,WORKING DAY,MISTY,21.296651,87.25,23.958329,4073,626
FALL,2012,SEP,NO HOLIDAY,WED,WORKING DAY,GOOD,17.9675,53.6667,14.416725,7591,627
FALL,2012,SEP,NO HOLIDAY,THU,WORKING DAY,GOOD,17.693349,61.8333,7.917189,7720,628
FALL,2012,SEP,NO HOLIDAY,FRI,WORKING DAY,GOOD,20.160849,66.875,10.333343000000001,8167,629
FALL,2012,SEP,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,22.55,64.6667,19.000061,8395,630
WINTER,2012,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,16.870849000000003,46.7083,14.958286000000001,7907,631
WINTER,2012,SEP,NO HOLIDAY,MON,WORKING DAY,GOOD,16.165849,49.2917,9.541068000000001,7436,632
WINTER,2012,SEP,NO HOLIDAY,TUE,WORKING DAY,GOOD,17.85,56.99999999999999,15.833507000000001,7538,633
WINTER,2012,SEP,NO HOLIDAY,WED,WORKING DAY,GOOD,21.845,63.083299999999994,16.3748,7733,634
WINTER,2012,SEP,NO HOLIDAY,THU,WORKING DAY,MISTY,22.55,69.08330000000001,9.000914,7393,635
WINTER,2012,SEP,NO HOLIDAY,FRI,WORKING DAY,MISTY,21.100849,69,10.999993,7415,636
WINTER,2012,SEP,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,17.4975,54.2917,15.249468,8555,637
WINTER,2012,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,16.753349,58.3333,9.042186,6889,638
WINTER,2012,OKT,NO HOLIDAY,MON,WORKING DAY,MISTY,16.479150999999998,64.9167,6.0838814,6778,639
WINTER,2012,OKT,NO HOLIDAY,TUE,WORKING DAY,RAIN/SNOW/STORM,19.769151,87.16669999999999,6.9998249999999995,4639,640
WINTER,2012,OKT,NO HOLIDAY,WED,WORKING DAY,MISTY,22.9025,79.375,4.4585686,7572,641
WINTER,2012,OKT,NO HOLIDAY,THU,WORKING DAY,MISTY,22.9025,72.2917,7.875582,7328,642
WINTER,2012,OKT,NO HOLIDAY,FRI,WORKING DAY,GOOD,20.905,62.74999999999999,7.12545,8156,643
WINTER,2012,OKT,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,18.045848999999997,66.41669999999999,17.957675000000002,7965,644
WINTER,2012,OKT,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,11.544151,70.8333,9.457854000000001,3510,645
WINTER,2012,OKT,HOLIDAY,MON,NO WORKING DAY,MISTY,10.016651,70.9583,12.708492999999999,5478,646
WINTER,2012,OKT,NO HOLIDAY,TUE,WORKING DAY,MISTY,12.993348999999998,76.16669999999999,12.7501,6392,647
WINTER,2012,OKT,NO HOLIDAY,WED,WORKING DAY,GOOD,16.165849,63.083299999999994,12.584007,7691,648
WINTER,2012,OKT,NO HOLIDAY,THU,WORKING DAY,GOOD,12.445,46.3333,12.166932000000001,7570,649
WINTER,2012,OKT,NO HOLIDAY,FRI,WORKING DAY,GOOD,12.5625,53.91669999999999,15.751164,7282,650
WINTER,2012,OKT,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,10.486650999999998,49.4583,9.791514,7109,651
WINTER,2012,OKT,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,16.518349,64.0417,18.667004000000002,6639,652
WINTER,2012,OKT,NO HOLIDAY,MON,WORKING DAY,MISTY,18.398349,70.75,19.834478999999998,5875,653
WINTER,2012,OKT,NO HOLIDAY,TUE,WORKING DAY,GOOD,14.011651,55.833299999999994,12.208807,7534,654
WINTER,2012,OKT,NO HOLIDAY,WED,WORKING DAY,GOOD,13.424150999999998,69.2917,6.791857,7461,655
WINTER,2012,OKT,NO HOLIDAY,THU,WORKING DAY,MISTY,16.557499999999997,72.8333,15.874779,7509,656
WINTER,2012,OKT,NO HOLIDAY,FRI,WORKING DAY,MISTY,18.476651,81.5,9.041917999999999,5424,657
WINTER,2012,OKT,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,14.755849000000001,57.2917,7.874979,8090,658
WINTER,2012,OKT,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,13.815849,51,11.125618000000001,6824,659
WINTER,2012,OKT,NO HOLIDAY,MON,WORKING DAY,GOOD,14.912499999999998,56.833299999999994,5.4593811,7058,660
WINTER,2012,OKT,NO HOLIDAY,TUE,WORKING DAY,GOOD,17.575848999999998,64.16669999999999,6.3345686,7466,661
WINTER,2012,OKT,NO HOLIDAY,WED,WORKING DAY,GOOD,19.6125,63.625,4.8762064,7693,662
WINTER,2012,OKT,NO HOLIDAY,THU,WORKING DAY,MISTY,17.85,80.0417,8.333125,7359,663
WINTER,2012,OKT,NO HOLIDAY,FRI,WORKING DAY,MISTY,17.654151,80.7083,8.875289,7444,664
WINTER,2012,OKT,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,16.91,72,15.791364000000002,7852,665
WINTER,2012,OKT,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,14.442499999999999,69.4583,26.666535999999997,4459,666
WINTER,2012,OKT,NO HOLIDAY,MON,WORKING DAY,RAIN/SNOW/STORM,12.68,88,23.9994,22,667
WINTER,2012,OKT,NO HOLIDAY,TUE,WORKING DAY,MISTY,6.954554000000002,82.5455,14.271603,1096,668
WINTER,2012,OKT,NO HOLIDAY,WED,WORKING DAY,MISTY,8.802499999999998,66.6667,11.166689,5566,669
WINTER,2012,NOV,NO HOLIDAY,THU,WORKING DAY,MISTY,9.194151000000002,58.166700000000006,10.542182,5986,670
WINTER,2012,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,8.684999999999999,52.208299999999994,17.833725,5847,671
WINTER,2012,NOV,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,8.136651,49.125,18.125443,5138,672
